Area,Room,Price,Price(USD)
73,2,850000000,28333.33
62,2,2300000000,76666.67
149,3,2100000000,70000
68,2,2050000000,68333.33
75,2,2480000000,82666.67
133,5,4700000000,156666.67
63,2,1880000000,62666.67
58,1,500000000,16666.67
67,1,6700000000,223333.33
70,1,2270000000,75666.67
135,3,9000000000,300000
122,4,2400000000,80000
80,2,2590000000,86333.33
55,1,2750000000,91666.67
86,2,3100000000,103333.33
30,0,500000000,16666.67
88,2,4500000000,150000
220,3,13500000000,450000
102,2,2950000000,98333.33
97,2,6000000000,200000
150,3,11000000000,366666.67
64,1,645000000,21500
62,2,2300000000,76666.67
100,2,4200000000,140000
97,2,3300000000,110000
80,2,3950000000,131666.67
53,1,2300000000,76666.67
68,2,1680000000,56000
105,2,4300000000,143333.33
70,2,2300000000,76666.67
86,2,4300000000,143333.33
62,1,682000000,22733.33
40,2,830000000,27666.67
57,1,1700000000,56666.67
140,3,7700000000,256666.67
40,1,790000000,26333.33
35,1,780000000,26000
112,2,8610000000,287000
140,3,8000000000,266666.67
48,1,1280000000,42666.67
70,2,2800000000,93333.33
175,3,17000000000,566666.67
135,2,8100000000,270000
45,1,880000000,29333.33
50,1,1250000000,41666.67
61,1,2000000000,66666.67
47,1,1050000000,35000
210,3,33600000000,1120000
82,2,455000000,15166.67
72,2,2376000000,79200
65,2,1900000000,63333.33
44,1,945000000,31500
58,1,1270000000,42333.33
127,2,2500000000,83333.33
124,3,7700000000,256666.67
65,2,2350000000,78333.33
110,2,8660000000,288666.67
200,4,15000000000,500000
240,3,34560000000,1152000
75,2,330000000,11000
130,1,1280000000,42666.67
72,2,300000000,10000
101,2,5200000000,173333.33
82,2,3300000000,110000
150,3,11760000000,392000
48,1,740000000,24666.67
115,2,5060000000,168666.67
106,2,4450000000,148333.33
205,3,20000000000,666666.67
125,2,1125000000,37500
85,2,2900000000,96666.67
220,4,15000000000,500000
104,2,4080000000,136000
99,2,3900000000,130000
165,3,18150000000,605000
98,2,650000000,21666.67
71,2,2150000000,71666.67
104,2,3500000000,116666.67
102,2,4000000000,133333.33
112,2,5400000000,180000
80,1,550000000,18333.33
69,2,1700000000,56666.67
135,3,9000000000,300000
44,1,1000000000,33333.33
80,2,2480000000,82666.67
80,2,750000000,25000
60,1,300000000,10000
60,1,300000000,10000
108,2,8600000000,286666.67
150,2,8200000000,273333.33
78,2,780000000,26000
77,2,470000000,15666.67
160,5,18000000000,600000
106,2,2340000000,78000
135,3,5600000000,186666.67
102,3,4300000000,143333.33
68,2,2150000000,71666.67
136,3,11000000000,366666.67
77,2,1680000000,56000
72,2,900000000,30000
84,2,588000000,19600
69,1,890000000,29666.67
55,1,797500000,26583.33
94,2,4100000000,136666.67
120,3,295000000,9833.33
90,2,290000000,9666.67
60,1,295000000,9833.33
54,1,760000000,25333.33
144,3,7250000000,241666.67
80,2,380000000,12666.67
110,3,6550000000,218333.33
55,2,2150000000,71666.67
65,2,1900000000,63333.33
60,2,1520000000,50666.67
69,2,980000000,32666.67
180,4,2720000000,90666.67
180,2,2100000000,70000
110,3,6550000000,218333.33
130,2,6300000000,210000
120,2,1440000000,48000
82,2,7000000000,233333.33
128,3,9200000000,306666.67
103,2,1150000000,38333.33
85,2,6100000000,203333.33
68,1,1400000000,46666.67
110,3,6550000000,218333.33
94,2,680000000,22666.67
42,1,640000000,21333.33
63,1,2200000000,73333.33
62,1,350000000,11666.67
155,3,13950000000,465000
65,2,1550000000,51666.67
138,3,9500000000,316666.67
135,3,3440000000,114666.67
135,3,3440000000,114666.67
71,1,540000000,18000
175,3,10500000000,350000
145,3,10500000000,350000
285,4,28500000000,950000
125,3,11250000000,375000
115,2,12000000000,400000
59,1,708000000,23600
89,3,430000000,14333.33
78,2,2250000000,75000
65,1,340000000,11333.33
78,2,480000000,16000
82,2,3000000000,100000
125,2,1550000000,51666.67
60,2,1280000000,42666.67
57,2,1200000000,40000
66,2,1120000000,37333.33
80,2,3000000000,100000
46,1,1700000000,56666.67
80,2,3000000000,100000
73,2,3060000000,102000
115,2,5175000000,172500
65,2,1950000000,65000
72,2,2550000000,85000
80,2,3000000000,100000
135,3,1500000000,50000
80,2,3000000000,100000
97,2,4000000000,133333.33
150,3,11000000000,366666.67
175,3,7800000000,260000
74,1,480000000,16000
157,3,10200000000,340000
92,2,3350000000,111666.67
190,3,12350000000,411666.67
110,2,8800000000,293333.33
50,1,1100000000,36666.67
197,3,15563000000,518766.67
107,2,8600000000,286666.67
78,2,7200000000,240000
46,1,1950000000,65000
112,2,8400000000,280000
60,1,1500000000,50000
128,3,6700000000,223333.33
193,3,13000000000,433333.33
120,2,9000000000,300000
115,2,8150000000,271666.67
95,2,3300000000,110000
92,2,3400000000,113333.33
71,2,2000000000,66666.67
95,2,1750000000,58333.33
40,1,630000000,21000
52,1,2360000000,78666.67
84,2,1900000000,63333.33
80,2,1800000000,60000
58,1,715000000,23833.33
68,2,2270000000,75666.67
90,2,3350000000,111666.67
65,1,1400000000,46666.67
200,2,2850000000,95000
72,2,1670000000,55666.67
80,2,1800000000,60000
71,2,1650000088,55000
86,2,1980000000,66000
75,2,345000000,11500
54,1,22500000003,750000
60,1,1960000000,65333.33
105,3,5830000000,194333.33
72,2,3350000000,111666.67
186,3,9300000000,310000
110,2,6050000000,201666.67
90,2,3350000000,111666.67
78,2,740000000,24666.67
84,2,855000000,28500
53,1,450000000,15000
63,3,1450000000,48333.33
53,1,1470000000,49000
105,2,3500000000,116666.67
100,2,4550000000,151666.67
93,2,3900000000,130000
83,3,1286500000,42883.33
135,3,7500000000,250000
65,1,3490000000,116333.33
100,2,4480000000,149333.33
80,2,750000000,25000
90,2,5250000000,175000
73,2,1900000000,63333.33
82,2,3600000000,120000
148,3,8140000000,271333.33
90,2,3150000000,105000
112,2,7000000000,233333.33
45,1,8900000000,296666.67
70,2,1850000000,61666.67
107,2,7597000000,253233.33
37,1,1180000000,39333.33
65,1,1725000000,57500
76,2,2850000000,95000
66,2,1000000000,33333.33
130,3,865000000,28833.33
63,3,1200000000,40000
75,2,500000000,16666.67
52,1,1200000000,40000
86,3,275000000,9166.67
58,1,246000000,8200
76,2,2600000000,86666.67
87,2,680000000,22666.67
54,0,470000000,15666.67
140,3,6300000000,210000
74,2,313000000,10433.33
186,3,15000000000,500000
140,3,8400000000,280000
114,2,4000000000,133333.33
51,1,1100000000,36666.67
180,3,14000000000,466666.67
70,1,3500000000,116666.67
120,3,5400000000,180000
137,3,6850000000,228333.33
92,2,3220000000,107333.33
45,1,1650000000,55000
68,2,1000000000,33333.33
80,2,3760000000,125333.33
85,2,3200000000,106666.67
88,2,4000000000,133333.33
118,2,7080000000,236000
180,3,10800000000,360000
60,1,1860000000,62000
80,2,410000000,13666.67
86,2,520000000,17333.33
123,3,12500000000,416666.67
148,3,6000000000,200000
80,2,2250000000,75000
58,1,325000000,10833.33
55,1,2300000000,76666.67
60,1,1950000000,65000
133,3,10000000000,333333.33
94,2,595000000,19833.33
68,2,1258000000,41933.33
61,2,460000000,15333.33
75,2,2650000000,88333.33
81,2,4455000000,148500
74,2,4070000000,135666.67
97,2,2700000000,90000
94,2,8450000000,281666.67
113,3,3170000000,105666.67
63,1,1890000000,63000
86,2,3500000000,116666.67
83,2,6800000000,226666.67
75,2,365000000,12166.67
105,2,5600000000,186666.67
82,2,360000000,12000
